id,name,country,country_code,position,price,is_eliminated,photo_url,created_at,current_price
1,Melvin Mastil,Algeria,ALG,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
2,Aïssa Mandi,Algeria,ALG,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
3,Zinéddine Belaïd,Algeria,ALG,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
4,Ramiz Zerrouki,Algeria,ALG,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
5,Riyad Mahrez,Algeria,ALG,FWD,6.5,false,,2026-06-07 20:08:13.783269,6.5
6,Houssem Aouar,Algeria,ALG,MID,6,false,,2026-06-07 20:08:13.783269,6
7,Farès Chaïbi,Algeria,ALG,MID,6.2,false,,2026-06-07 20:08:13.783269,6.2
8,Anis Hadj Moussa,Algeria,ALG,FWD,5.3,false,,2026-06-07 20:08:13.783269,5.3
9,Ahmed Benbouali,Algeria,ALG,FWD,4.2,false,,2026-06-07 20:08:13.783269,4.2
10,Hicham Boudaoui,Algeria,ALG,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
11,Rayan Aït-Nouri,Algeria,ALG,DEF,4.9,false,,2026-06-07 20:08:13.783269,4.9
12,Mohammed Amoura,Algeria,ALG,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
13,Adil Boulbina,Algeria,ALG,FWD,4,false,,2026-06-07 20:08:13.783269,4
14,Ibrahim Maza,Algeria,ALG,MID,5.4,false,,2026-06-07 20:08:13.783269,5.4
15,Luca Zidane,Algeria,ALG,GK,3.8,false,,2026-06-07 20:08:13.783269,3.8
16,Farès Ghedjemis,Algeria,ALG,FWD,4.4,false,,2026-06-07 20:08:13.783269,4.4
17,Achref Abada,Algeria,ALG,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
18,Rafik Belghali,Algeria,ALG,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
19,Ramy Bensebaini,Algeria,ALG,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
20,Yacine Titraoui,Algeria,ALG,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
21,Amine Gouiri,Algeria,ALG,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
22,Juan Musso,Argentina,ARG,GK,4.3,false,,2026-06-07 20:08:13.783269,4.3
23,Leonardo Balerdi,Argentina,ARG,DEF,4,false,,2026-06-07 20:08:13.783269,4
24,Nicolás Tagliafico,Argentina,ARG,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
25,Gonzalo Montiel,Argentina,ARG,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
26,Leandro Paredes,Argentina,ARG,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
27,Lisandro Martínez,Argentina,ARG,DEF,4.6,false,,2026-06-07 20:08:13.783269,4.6
28,Rodrigo De Paul,Argentina,ARG,MID,5.9,false,,2026-06-07 20:08:13.783269,5.9
29,Valentín Barco,Argentina,ARG,MID,6.2,false,,2026-06-07 20:08:13.783269,6.2
30,Julián Alvarez,Argentina,ARG,FWD,8.6,false,,2026-06-07 20:08:13.783269,8.6
31,Lionel Messi,Argentina,ARG,FWD,10,false,,2026-06-07 20:08:13.783269,10
32,Giovani Lo Celso,Argentina,ARG,MID,6.2,false,,2026-06-07 20:08:13.783269,6.2
33,Gerónimo Rulli,Argentina,ARG,GK,4.5,false,,2026-06-07 20:08:13.783269,4.5
34,Cristian Romero,Argentina,ARG,DEF,4.9,false,,2026-06-07 20:08:13.783269,4.9
35,Exequiel Palacios,Argentina,ARG,MID,6,false,,2026-06-07 20:08:13.783269,6
36,Thiago Almada,Argentina,ARG,FWD,6.5,false,,2026-06-07 20:08:13.783269,6.5
37,Giuliano Simeone,Argentina,ARG,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
38,Nicolás Otamendi,Argentina,ARG,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
39,Alexis Mac Allister,Argentina,ARG,MID,6.6,false,,2026-06-07 20:08:13.783269,6.6
40,José Manuel López,Argentina,ARG,FWD,5.3,false,,2026-06-07 20:08:13.783269,5.3
41,Lautaro Martínez,Argentina,ARG,FWD,8.8,false,,2026-06-07 20:08:13.783269,8.8
42,Emiliano Martínez,Argentina,ARG,GK,5,false,,2026-06-07 20:08:13.783269,6
43,Enzo Fernández,Argentina,ARG,MID,7.5,false,,2026-06-07 20:08:13.783269,7.5
44,Facundo Medina,Argentina,ARG,DEF,4,false,,2026-06-07 20:08:13.783269,4
45,Nahuel Molina,Argentina,ARG,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
46,Nico González,Argentina,ARG,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
47,Mathew Ryan,Australia,AUS,GK,4.1,false,,2026-06-07 20:08:13.783269,4.1
48,Milos Degenek,Australia,AUS,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
49,Alessandro Circati,Australia,AUS,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
50,Jacob Italiano,Australia,AUS,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
51,Jordan Bos,Australia,AUS,DEF,4,false,,2026-06-07 20:08:13.783269,4
52,Jason Geria,Australia,AUS,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
53,Mathew Leckie,Australia,AUS,FWD,4.7,false,,2026-06-07 20:08:13.783269,4.7
54,Connor Metcalfe,Australia,AUS,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
55,Mohamed Touré,Australia,AUS,FWD,5,false,,2026-06-07 20:08:13.783269,5
56,Ajdin Hrustic,Australia,AUS,FWD,5.7,false,,2026-06-07 20:08:13.783269,5.7
57,Awer Mabil,Australia,AUS,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
58,Paul Izzo,Australia,AUS,GK,3.6,false,,2026-06-07 20:08:13.783269,3.6
59,Aiden O'Neill,Australia,AUS,MID,5.4,false,,2026-06-07 20:08:13.783269,5.4
60,Cameron Devlin,Australia,AUS,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
61,Kai Trewin,Australia,AUS,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
62,Aziz Behich,Australia,AUS,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
63,Nestory Irankunda,Australia,AUS,FWD,5.1,false,,2026-06-07 20:08:13.783269,5.1
64,Patrick Beach,Australia,AUS,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
65,Harry Souttar,Australia,AUS,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
66,Cameron Burgess,Australia,AUS,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
67,Jackson Irvine,Australia,AUS,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
68,Nishan Velupillay,Australia,AUS,FWD,4.4,false,,2026-06-07 20:08:13.783269,4.4
69,Paul Okon,Australia,AUS,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
70,Lucas Herrington,Australia,AUS,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
71,Alexander Schlager,Austria,AUT,GK,4.6,false,,2026-06-07 20:08:13.783269,4.6
72,David Affengruber,Austria,AUT,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
73,Kevin Danso,Austria,AUT,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
74,Xaver Schlager,Austria,AUT,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
75,Stefan Posch,Austria,AUT,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
76,Nicolas Seiwald,Austria,AUT,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
77,Marko Arnautovic,Austria,AUT,FWD,6,false,,2026-06-07 20:08:13.783269,6
78,David Alaba,Austria,AUT,DEF,4.6,false,,2026-06-07 20:08:13.783269,4.6
79,Marcel Sabitzer,Austria,AUT,MID,6.8,false,,2026-06-07 20:08:13.783269,6.8
80,Florian Grillitsch,Austria,AUT,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
81,Michael Gregoritsch,Austria,AUT,FWD,6,false,,2026-06-07 20:08:13.783269,6
82,Florian Wiegele,Austria,AUT,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
83,Patrick Pentz,Austria,AUT,GK,4.6,false,,2026-06-07 20:08:13.783269,4.6
84,Sasa Kalajdzic,Austria,AUT,FWD,6,false,,2026-06-07 20:08:13.783269,6
85,Philipp Lienhart,Austria,AUT,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
86,Carney Chukwuemeka,Austria,AUT,MID,5,false,,2026-06-07 20:08:13.783269,5
87,Romano Schmid,Austria,AUT,MID,6,false,,2026-06-07 20:08:13.783269,6
88,Christoph Baumgartner,Austria,AUT,MID,6.7,false,,2026-06-07 20:08:13.783269,6.7
89,Konrad Laimer,Austria,AUT,MID,5.8,false,,2026-06-07 20:08:13.783269,5.8
90,Patrick Wimmer,Austria,AUT,FWD,6,false,,2026-06-07 20:08:13.783269,6
91,Alexander Prass,Austria,AUT,MID,4.3,false,,2026-06-07 20:08:13.783269,4.3
92,Marco Friedl,Austria,AUT,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
93,Paul Wanner,Austria,AUT,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
94,Michael Svoboda,Austria,AUT,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
95,Alessandro Schöpf,Austria,AUT,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
96,Phillipp Mwene,Austria,AUT,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
97,Thibaut Courtois,Belgium,BEL,GK,4.9,false,,2026-06-07 20:08:13.783269,4.9
98,Zeno Debast,Belgium,BEL,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
99,Arthur Theate,Belgium,BEL,DEF,4.5,false,,2026-06-07 20:08:13.783269,4.5
100,Brandon Mechele,Belgium,BEL,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
101,Maxim De Cuyper,Belgium,BEL,DEF,4.7,false,,2026-06-07 20:08:13.783269,4.7
102,Axel Witsel,Belgium,BEL,MID,5,false,,2026-06-07 20:08:13.783269,5
103,Kevin De Bruyne,Belgium,BEL,MID,7.5,false,,2026-06-07 20:08:13.783269,7.5
104,Youri Tielemans,Belgium,BEL,MID,6.1,false,,2026-06-07 20:08:13.783269,6.1
105,Romelu Lukaku,Belgium,BEL,FWD,7.4,false,,2026-06-07 20:08:13.783269,7.4
106,Leandro Trossard,Belgium,BEL,FWD,6.6,false,,2026-06-07 20:08:13.783269,6.6
107,Jérémy Doku,Belgium,BEL,FWD,7.5,false,,2026-06-07 20:08:13.783269,7.5
108,Senne Lammens,Belgium,BEL,GK,4.6,false,,2026-06-07 20:08:13.783269,4.6
109,Mike Penders,Belgium,BEL,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
110,Dodi Lukébakio,Belgium,BEL,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
111,Thomas Meunier,Belgium,BEL,DEF,4.8,false,,2026-06-07 20:08:13.783269,4.8
112,Koni De Winter,Belgium,BEL,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
113,Charles De Ketelaere,Belgium,BEL,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
114,Joaquin Seys,Belgium,BEL,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
115,Diego Moreira,Belgium,BEL,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
116,Hans Vanaken,Belgium,BEL,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
117,Timothy Castagne,Belgium,BEL,DEF,4.7,false,,2026-06-07 20:08:13.783269,4.7
118,Alexis Saelemaekers,Belgium,BEL,MID,5.7,false,,2026-06-07 20:08:13.783269,5.7
119,Nicolas Raskin,Belgium,BEL,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
120,Amadou Onana,Belgium,BEL,MID,5.9,false,,2026-06-07 20:08:13.783269,5.9
121,Nathan Ngoy,Belgium,BEL,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
122,Matias Fernandez-Pardo,Belgium,BEL,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
123,Nikola Vasilj,Bosnia And Herzegovina,BIH,GK,4,false,,2026-06-07 20:08:13.783269,4
124,Nihad Mujakic,Bosnia And Herzegovina,BIH,DEF,3.6,false,,2026-06-07 20:08:13.783269,3.6
125,Dennis Hadzikadunic,Bosnia And Herzegovina,BIH,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
126,Tarik Muharemovic,Bosnia And Herzegovina,BIH,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
127,Sead Kolasinac,Bosnia And Herzegovina,BIH,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
128,Benjamin Tahirovic,Bosnia And Herzegovina,BIH,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
129,Amar Dedic,Bosnia And Herzegovina,BIH,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
130,Armin Gigovic,Bosnia And Herzegovina,BIH,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
131,Samed Bazdar,Bosnia And Herzegovina,BIH,FWD,4.5,false,,2026-06-07 20:08:13.783269,4.5
132,Ermedin Demirovic,Bosnia And Herzegovina,BIH,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
133,Edin Dzeko,Bosnia And Herzegovina,BIH,FWD,6.1,false,,2026-06-07 20:08:13.783269,6.1
134,Ivan Basic,Bosnia And Herzegovina,BIH,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
135,Ivan Sunjic,Bosnia And Herzegovina,BIH,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
136,Amar Memic,Bosnia And Herzegovina,BIH,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
137,Amir Hadziahmetovic,Bosnia And Herzegovina,BIH,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
138,Dzenis Burnic,Bosnia And Herzegovina,BIH,MID,4.9,false,,2026-06-07 20:08:13.783269,4.9
139,Nikola Katic,Bosnia And Herzegovina,BIH,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
140,Kerim Alajbegovic,Bosnia And Herzegovina,BIH,FWD,4.2,false,,2026-06-07 20:08:13.783269,4.2
141,Esmir Bajraktarevic,Bosnia And Herzegovina,BIH,FWD,4.7,false,,2026-06-07 20:08:13.783269,4.7
142,Stjepan Radeljic,Bosnia And Herzegovina,BIH,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
143,Martin Zlomislic,Bosnia And Herzegovina,BIH,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
144,Haris Tabakovic,Bosnia And Herzegovina,BIH,FWD,5.1,false,,2026-06-07 20:08:13.783269,5.1
145,Nidal Celik,Bosnia And Herzegovina,BIH,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
146,Jovo Lukic,Bosnia And Herzegovina,BIH,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
147,Ermin Mahmic,Bosnia And Herzegovina,BIH,MID,4.2,false,,2026-06-07 20:08:13.783269,4.2
148,Alisson Becker,Brazil,BRA,GK,5,false,,2026-06-07 20:08:13.783269,5
149,Wesley,Brazil,BRA,DEF,4.5,false,,2026-06-07 20:08:13.783269,4.5
150,Gabriel Magalhães,Brazil,BRA,DEF,5.5,false,,2026-06-07 20:08:13.783269,5.5
151,Alex Sandro,Brazil,BRA,DEF,4.5,false,,2026-06-07 20:08:13.783269,4.5
152,Vinícius Júnior,Brazil,BRA,FWD,10,false,,2026-06-07 20:08:13.783269,10
153,Bruno Guimarães,Brazil,BRA,MID,6.8,false,,2026-06-07 20:08:13.783269,6.8
154,Matheus Cunha,Brazil,BRA,FWD,7.3,false,,2026-06-07 20:08:13.783269,7.3
155,Neymar,Brazil,BRA,FWD,7.2,false,,2026-06-07 20:08:13.783269,7.2
156,Weverton,Brazil,BRA,GK,4.5,false,,2026-06-07 20:08:13.783269,4.5
157,Danilo,Brazil,BRA,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
158,Bremer,Brazil,BRA,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
159,Douglas Santos,Brazil,BRA,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
160,Endrick,Brazil,BRA,FWD,5.5,false,,2026-06-07 20:08:13.783269,5.5
161,Luiz Henrique,Brazil,BRA,FWD,6.1,false,,2026-06-07 20:08:13.783269,6.1
162,Gabriel Martinelli,Brazil,BRA,FWD,6.5,false,,2026-06-07 20:08:13.783269,6.5
163,Ederson,Brazil,BRA,GK,5,false,,2026-06-07 20:08:13.783269,5
164,Ibañez,Brazil,BRA,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
165,Igor Thiago,Brazil,BRA,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
166,Rayan,Brazil,BRA,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
167,Léo Pereira,Brazil,BRA,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
168,Marquinhos,Brazil,BRA,DEF,5.2,false,,2026-06-07 20:08:13.783269,5.2
169,Casemiro,Brazil,BRA,MID,6.3,false,,2026-06-07 20:08:13.783269,6.3
170,Raphinha,Brazil,BRA,FWD,8.2,false,,2026-06-07 20:08:13.783269,8.2
171,Fabinho,Brazil,BRA,MID,5.2,false,,2026-06-07 20:08:13.783269,5.2
172,Lucas Paquetá,Brazil,BRA,MID,6.5,false,,2026-06-07 20:08:13.783269,6.5
173,Dayne St. Clair,Canada,CAN,GK,3.8,false,,2026-06-07 20:08:13.783269,3.8
174,Alistair Johnston,Canada,CAN,DEF,4,false,,2026-06-07 20:08:13.783269,4
175,Luc De Fougerolles,Canada,CAN,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
176,Joel Waterman,Canada,CAN,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
177,Mathieu Choinière,Canada,CAN,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
178,Stephen Eustaquio,Canada,CAN,MID,5,false,,2026-06-07 20:08:13.783269,5
179,Ismaël Koné,Canada,CAN,MID,6,false,,2026-06-07 20:08:13.783269,6
180,Cyle Larin,Canada,CAN,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
181,Jonathan David,Canada,CAN,FWD,7,false,,2026-06-07 20:08:13.783269,7
182,Liam Millar,Canada,CAN,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
183,Derek Cornelius,Canada,CAN,DEF,4,false,,2026-06-07 20:08:13.783269,4
184,Jacob Shaffelburg,Canada,CAN,MID,5.2,false,,2026-06-07 20:08:13.783269,5.2
185,Moïse Bombito,Canada,CAN,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
186,Maxime Crépeau,Canada,CAN,GK,4,false,,2026-06-07 20:08:13.783269,4
187,Tajon Buchanan,Canada,CAN,FWD,5.5,false,,2026-06-07 20:08:13.783269,5.5
188,Owen Goodman,Canada,CAN,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
189,Alphonso Davies,Canada,CAN,DEF,4.9,false,,2026-06-07 20:08:13.783269,4.9
190,Ali Ahmed,Canada,CAN,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
191,Jonathan Osorio,Canada,CAN,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
192,Niko Sigur,Canada,CAN,DEF,4.9,false,,2026-06-07 20:08:13.783269,4.9
193,Promise David,Canada,CAN,FWD,5.4,false,,2026-06-07 20:08:13.783269,5.4
194,Nathan Saliba,Canada,CAN,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
195,Marcelo Flores,Canada,CAN,MID,5.7,false,,2026-06-07 20:08:13.783269,5.7
196,Alfie Jones,Canada,CAN,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
197,Tani Oluwaseyi,Canada,CAN,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
198,Richie Laryea,Canada,CAN,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
199,Yahia Fofana,Côte D'Ivoire,CIV,GK,4.2,false,,2026-06-07 20:08:13.783269,4.2
200,Ousmane Diomande,Côte D'Ivoire,CIV,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
201,Ghislain Konan,Côte D'Ivoire,CIV,DEF,4,false,,2026-06-07 20:08:13.783269,4
202,Jean Michaël Seri,Côte D'Ivoire,CIV,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
203,Wilfried Singo,Côte D'Ivoire,CIV,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
204,Seko Fofana,Côte D'Ivoire,CIV,MID,6.8,false,,2026-06-07 20:08:13.783269,6.8
205,Odilon Kossounou,Côte D'Ivoire,CIV,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
206,Franck Kessie,Côte D'Ivoire,CIV,MID,5.9,false,,2026-06-07 20:08:13.783269,5.9
207,Ange-Yoan Bonny,Côte D'Ivoire,CIV,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
208,Simon Adingra,Côte D'Ivoire,CIV,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
209,Yan Diomande,Côte D'Ivoire,CIV,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
210,Elye Wahi,Côte D'Ivoire,CIV,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
211,Oumar Diakité,Côte D'Ivoire,CIV,FWD,5.3,false,,2026-06-07 20:08:13.783269,5.3
212,Amad Diallo,Côte D'Ivoire,CIV,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
213,Mohamed Koné,Côte D'Ivoire,CIV,GK,3.7,false,,2026-06-07 20:08:13.783269,3.7
214,Guéla Doué,Côte D'Ivoire,CIV,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
215,Ibrahim Sangaré,Côte D'Ivoire,CIV,MID,5.8,false,,2026-06-07 20:08:13.783269,5.8
216,Nicolas Pépé,Côte D'Ivoire,CIV,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
217,Emmanuel Agbadou,Côte D'Ivoire,CIV,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
218,Evan Ndicka,Côte D'Ivoire,CIV,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
219,Evann Guessand,Côte D'Ivoire,CIV,FWD,5.3,false,,2026-06-07 20:08:13.783269,5.3
220,Alban Lafont,Côte D'Ivoire,CIV,GK,4.1,false,,2026-06-07 20:08:13.783269,4.1
221,Bazoumana Touré,Côte D'Ivoire,CIV,FWD,4.5,false,,2026-06-07 20:08:13.783269,4.5
222,Parfait Guiagon,Côte D'Ivoire,CIV,MID,4.9,false,,2026-06-07 20:08:13.783269,4.9
223,Christ Inao Oulaï,Côte D'Ivoire,CIV,MID,4.6,false,,2026-06-07 20:08:13.783269,4.6
224,Lionel Mpasi,Congo DR,COD,GK,4,false,,2026-06-07 20:08:13.783269,4
225,Aaron Wan-Bissaka,Congo DR,COD,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
226,Steve Kapuadi,Congo DR,COD,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
227,Axel Tuanzebe,Congo DR,COD,DEF,4,false,,2026-06-07 20:08:13.783269,4
228,Dylan Batubinsika,Congo DR,COD,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
229,Ngal'ayel Mukau,Congo DR,COD,MID,4.9,false,,2026-06-07 20:08:13.783269,4.9
230,Nathanaël Mbuku,Congo DR,COD,MID,4.5,false,,2026-06-07 20:08:13.783269,4.5
231,Samuel Moutoussamy,Congo DR,COD,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
232,Brian Cipenga,Congo DR,COD,FWD,4.2,false,,2026-06-07 20:08:13.783269,4.2
233,Théo Bongonda,Congo DR,COD,MID,6.2,false,,2026-06-07 20:08:13.783269,6.2
234,Gaël Kakuta,Congo DR,COD,FWD,4.6,false,,2026-06-07 20:08:13.783269,4.6
235,Joris Kayembe,Congo DR,COD,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
236,Meschack Elia,Congo DR,COD,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
237,Noah Sadiki,Congo DR,COD,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
238,Aaron Tshibola,Congo DR,COD,MID,4.9,false,,2026-06-07 20:08:13.783269,4.9
239,Timothy Fayulu,Congo DR,COD,GK,3.6,false,,2026-06-07 20:08:13.783269,3.6
240,Cédric Bakambu,Congo DR,COD,FWD,6.5,false,,2026-06-07 20:08:13.783269,6.5
241,Charles Pickel,Congo DR,COD,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
242,Fiston Mayele,Congo DR,COD,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
243,Yoane Wissa,Congo DR,COD,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
244,Matthieu Epolo,Congo DR,COD,GK,3.7,false,,2026-06-07 20:08:13.783269,3.7
245,Chancel Mbemba,Congo DR,COD,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
246,Simon Banza,Congo DR,COD,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
247,Gédéon Kalulu,Congo DR,COD,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
248,Edo Kayembe,Congo DR,COD,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
249,Arthur Masuaku,Congo DR,COD,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
250,David Ospina,Colombia,COL,GK,4,false,,2026-06-07 20:08:13.783269,4
251,Daniel Muñoz,Colombia,COL,DEF,4.6,false,,2026-06-07 20:08:13.783269,4.6
252,Jhon Lucumí,Colombia,COL,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
253,Santiago Arias,Colombia,COL,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
254,Kevin Castaño,Colombia,COL,MID,4.3,false,,2026-06-07 20:08:13.783269,4.3
255,Richard Ríos,Colombia,COL,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
256,Luis Díaz,Colombia,COL,FWD,8.1,false,,2026-06-07 20:08:13.783269,8.1
257,Jorge Carrascal,Colombia,COL,MID,6.1,false,,2026-06-07 20:08:13.783269,6.1
258,Jhon Córdoba,Colombia,COL,FWD,6.1,false,,2026-06-07 20:08:13.783269,6.1
259,James Rodríguez,Colombia,COL,MID,6.5,false,,2026-06-07 20:08:13.783269,6.5
260,Jhon Arias,Colombia,COL,MID,6.3,false,,2026-06-07 20:08:13.783269,6.9
261,Camilo Vargas,Colombia,COL,GK,4.3,false,,2026-06-07 20:08:13.783269,4.3
262,Yerry Mina,Colombia,COL,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
263,Gustavo Puerta,Colombia,COL,DEF,5.3,false,,2026-06-07 20:08:13.783269,5.3
264,Juan Portilla,Colombia,COL,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
265,Jefferson Lerma,Colombia,COL,MID,4.9,false,,2026-06-07 20:08:13.783269,4.9
266,Johan Mojica,Colombia,COL,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
267,Willer Ditta,Colombia,COL,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
268,Juan Fernando Quintero,Colombia,COL,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
269,Jaminton Campaz,Colombia,COL,FWD,5.5,false,,2026-06-07 20:08:13.783269,5.5
270,Déiver Machado,Colombia,COL,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
271,Dávinson Sánchez,Colombia,COL,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
272,Álvaro Montero,Colombia,COL,GK,3.8,false,,2026-06-07 20:08:13.783269,3.8
